TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-02,2026-09-02,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,14999.99,15000.00,14925.00,14998.00,14998.00,15213.80,,14998.00,,,141,2111000.92,52,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15399.00,15399.00,15130.00,15191.80,15180.01,15470.96,,15193.91,,,776,11811361.98,122,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,15388.99,15388.99,15222.05,15303.26,15300.00,15439.54,,15298.78,,,802,12265612.86,187,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,15398.89,15398.98,15242.04,15314.62,15305.01,15459.85,,15315.02,,,1564,23966262.10,318,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,15347.70,15347.70,15101.20,15234.75,15249.99,15388.39,,15230.00,,,105,1597457.20,41,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,15510.00,15589.99,15351.00,15553.55,15530.00,15670.33,,15553.07,,,2216,34394634.92,423,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,212.00,216.39,207.00,211.36,212.56,213.00,,211.36,,,90223,19117720.14,3513,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,40.39,40.39,38.81,38.85,39.38,39.60,,38.85,,,5812,226747.72,73,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1156.40,1181.30,1128.60,1181.30,1181.30,1165.60,,1181.45,,,666823,765774597.80,29892,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,147.60,147.60,145.05,145.60,146.15,147.90,,145.66,,,23092,3378043.20,303,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,763602,INF579M01BP5,MSCI360,EQ,,,,,360ONEAMC - MSCI360,10.12,10.12,9.99,10.07,10.07,10.12,,10.07,,,8982,90207.36,13,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,222.55,224.43,221.54,222.54,222.18,225.44,,222.49,,,30512,6789930.33,599,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1528.50,1588.90,1469.10,1478.60,1478.90,1523.50,,1478.66,,,50928,78639719.10,5115,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,6240,INE748C01038,3IINFOLTD,BE,,,,,3I INFOTECH LIMITED,22.80,22.99,22.01,22.43,22.40,22.67,,22.42,,,131772,2931814.46,656,F1,1,,,,,
