MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,CAPITAL INDIA FINANCE LTD,        20.38,        20.31,        20.64,        20.30,        20.41,                   180937.76,8872,N, ,98,        39.69,        19.56
N,CINELINE INDIA LIMITED,        88.95,        88.98,        89.59,        88.00,        88.18,                   760937.51,8621,N, ,116,        97.40,        73.35
N,CINEVISTA LIMITED,        14.38,        14.78,        15.09,        13.96,        14.40,                   166183.04,11609,N, ,150,        22.80,        12.16
N,CITIUS TRANSNET INV TRUST,       114.83,       114.05,       114.97,       114.00,       114.52,                 12248730.10,106972,N, ,1173,       116.50,       101.50
N,CLASSIC ELECTRODE (IND) L,        55.00,        55.00,        55.00,        53.20,        53.20,                   344400.00,6400,N, ,4,       113.90,        34.75
N,CLAY CRAFT INDIA LIMITED,       157.75,       159.00,       162.90,       158.00,       161.80,                  6433500.00,40200,N, ,41,       224.00,       149.00
N,CLEAN SCIENCE & TECH LTD,       827.10,       826.35,       869.10,       815.50,       863.15,                945185695.00,1112817,N, ,41501,      1217.90,       652.00
N,CLEAN MAX ENVIRO EN SOL L,      1249.50,      1240.00,      1267.00,      1225.10,      1257.60,                131075384.20,104707,N, ,10575,      1536.00,       727.10
N,CHAMAN LAL SETIA EXP LTD,       302.40,       301.00,       306.85,       298.00,       301.40,                 21358180.85,70678,N, ,2929,       324.80,       203.75
N,CALIBER MINING AND LOG L,       501.40,       501.00,       521.00,       491.00,       495.45,                359693435.10,716590,N, ,15113,       624.40,       463.35
N,CHAMAN METALLICS LIMITED,       115.00,       117.00,       120.00,       116.05,       120.00,                  2667900.00,22500,N, ,21,       183.90,        90.00
N,CENTRAL MINE P N D INST L,       222.68,       222.00,       226.30,       219.20,       222.97,                202406615.20,906471,N, ,13911,       283.69,       150.16
N,CMR GREEN TECHNOLOGIES L,       231.03,       231.03,       231.03,       223.58,       224.71,                 62664301.99,277896,N, ,5081,       268.96,       205.25
N,CYBER MEDIA RES & SER LTD,        68.25,        66.40,        66.40,        66.00,        66.40,                   264680.00,4000,N, ,5,        96.75,        52.45
N,CMS INFO SYSTEMS LIMITED,       247.67,       248.00,       254.00,       245.62,       249.30,                156584487.89,625944,N, ,15835,       429.65,       238.30
N,CREATIVE NEWTECH LIMITED,      1245.50,      1246.00,      1270.00,      1225.00,      1259.60,                 21508285.90,17267,N, ,1472,      1328.00,       525.00
N,COASTAL CORPORATION LTD,        39.84,        39.50,        40.58,        39.00,        39.40,                  2380595.74,59914,N, ,915,        66.70,        30.01
N,COCHIN SHIPYARD LIMITED,      1475.90,      1473.90,      1473.90,      1452.10,      1463.00,                478579163.20,327832,N, ,16340,      1979.90,      1187.00
N,JOHN COCKERILL INDIA LTD.,      7968.50,      7965.00,      8049.00,      7820.50,      8005.00,                 32159039.00,4052,N, ,1204,     10871.50,      4955.00
N,COFORGE LIMITED,      1988.90,      1970.00,      1975.00,      1942.00,      1965.70,               3266885506.10,1665060,N, ,102409,      2021.20,      1008.10
N,COHANCE LIFESCIENCES LTD,       460.00,       460.00,       469.60,       452.20,       458.30,                191649532.45,417152,N, ,16369,      1038.90,       266.70
N,COLGATE PALMOLIVE LTD.,      1859.80,      1848.80,      1862.60,      1831.90,      1861.50,                508056884.20,274685,N, ,16516,      2504.00,      1782.00
N,COMFORT INTECH LTD.,         6.20,         6.30,         6.30,         6.15,         6.23,                   723434.10,116294,N, ,286,         9.19,         5.21
N,COMMITTED CARGO CARE LTD,       347.95,       349.00,       349.00,       349.00,       349.00,                  3350400.00,9600,N, ,1,       357.00,       174.25
N,COMPETENT AUTOMOB CO. L,       359.65,       359.50,       366.00,       354.00,       354.00,                   203856.70,561,N, ,18,       420.00,       314.30
N,COMPUCOM SOFTWARE LTD,        13.48,        13.61,        13.61,        13.00,        13.38,                   238944.83,17899,N,XD,141,        20.75,        12.00
N,COMMERCIAL SYN BAGS LTD,       304.35,       302.60,       314.85,       297.00,       302.65,                 34629042.45,113506,N, ,2621,       314.85,       136.44
N,CONTAINER CORP OF IND LTD,       514.00,       510.00,       520.75,       508.25,       510.00,               1130042576.50,2202359,N, ,29440,       569.80,       421.45
N,CONCORD BIOTECH LIMITED,      1484.30,      1485.00,      1492.80,      1440.90,      1444.80,                132628508.80,90956,N, ,10178,      1730.00,       987.00
N,CONFIDENCE PETRO IND LTD.,        80.34,        80.11,        84.40,        78.85,        82.55,                421752523.02,5113322,N, ,24018,        86.40,        28.06
N,CONNPLEX CINEMAS LIMITED,       211.10,       210.00,       219.00,       210.00,       213.15,                  5484920.00,25600,N, ,31,       311.90,       178.15
N,CONTINENTAL SEED CHEM LTD,        11.65,        11.50,        11.65,        11.10,        11.10,                  3225344.10,279972,N, ,7,        28.50,        10.15
N,CONTROL PRINT LIMITED,       597.80,       597.80,       607.00,       588.00,       603.30,                 38680739.35,64466,N, ,3030,       899.00,       517.00
N,CORAL INDIA FIN & HOUS LT,        32.21,        33.00,        33.00,        32.01,        32.36,                   561947.44,17316,N, ,364,        50.90,        25.01
N,WATERWAYS LEISURE TOUR L,       103.92,       103.80,       103.80,       100.80,       101.89,                107317379.12,1054722,N, ,6510,      1054.70,        99.80
N,CORDS CABLE INDUS LTD.,       312.95,       319.85,       329.30,       305.50,       315.50,                165104272.05,516769,N, ,12256,       329.30,       127.01
N,COROMANDEL INTERNTL. LTD,      1922.90,      1916.10,      1929.50,      1890.00,      1914.60,                183422588.90,95960,N, ,16435,      2499.00,      1706.50
N,CORONA REMEDIES LIMITED,      2033.30,      2031.00,      2073.10,      2020.20,      2054.20,                 20497515.10,9979,N, ,1892,      2270.10,      1336.60
N,COSMO FIRST LIMITED,       949.65,       950.20,       966.00,       938.85,       952.85,                130377897.50,136691,N, ,8184,      1012.45,       560.80
N,CP CAPITAL LIMITED,       117.72,       118.33,       118.50,       113.00,       115.16,                   914918.88,7926,N, ,375,       160.90,        73.51
N,CAREER POINT EDUTECH LTD,       183.28,       178.00,       189.00,       178.00,       186.93,                   406579.57,2202,N, ,118,       338.75,       141.00
N,CAPTAIN POLYPLAST LIMITED,        64.27,        63.06,        65.17,        61.52,        61.87,                  9089225.99,144900,N, ,950,        75.74,        61.52
N,ADITYA INFOTECH LIMITED,      3726.90,      3742.00,      3787.60,      3665.20,      3721.40,                825269509.30,222182,N, ,29419,      4094.00,      1200.80
N,C P S SHAPERS LIMITED,      1150.00,      1190.00,      1190.00,      1150.00,      1150.00,                  1395000.00,1200,N, ,8,      1349.25,       679.25
N,CRAFTSMAN AUTOMATION LTD,     11253.00,     11215.00,     11215.00,     10927.00,     10999.00,                474204732.00,43059,N, ,15923,     11500.00,      6324.00
N,CANARA ROBECO AMC LIMITED,       255.35,       255.00,       255.00,       251.50,       252.85,                 42112391.60,166410,N, ,6666,       353.40,       214.20
N,CRAVATEX LTD.,       318.10,       339.00,       339.00,       339.00,       339.00,                      339.00,1,N, ,1,       372.50,       300.00
N,CREATIVE EYE LIMITED,         6.09,         6.18,         6.18,         6.00,         6.15,                     8190.60,1356,N, ,38,         8.83,         5.41
N,CREDITACCESS GRAMEEN LTD,      1393.30,      1379.00,      1410.90,      1362.20,      1403.40,                553076978.40,394282,N, ,45229,      1634.00,      1113.00
N,CREST VENTURES LIMITED,       364.45,       357.00,       370.00,       357.00,       364.95,                  1475417.10,4044,N, ,58,       418.00,       298.15
N,CRISIL LTD,      4829.50,      4770.30,      4793.20,      4672.00,      4701.70,                192344469.00,40753,N, ,14672,      5115.00,      3686.00
N,CRIZAC LIMITED,       164.63,       164.95,       170.42,       161.66,       165.30,                 63397557.33,380389,N, ,7877,       387.95,       161.66
N,CROMPT GREA CON ELEC LTD,       231.10,       230.90,       230.90,       226.05,       227.72,                791309539.24,3476670,N, ,41067,       337.50,       217.40
N,CROWN LIFTERS LIMITED,       109.04,       110.90,       112.00,       107.21,       108.27,                   813669.25,7390,N, ,134,       191.00,       100.11
N,CSB BANK LIMITED,       338.95,       337.10,       338.00,       328.70,       331.65,                113358379.45,340893,N, ,9414,       574.40,       312.95
N,CSL FINANCE LIMITED,       236.92,       239.95,       242.00,       230.65,       239.05,                 10861467.13,46180,N, ,1537,       324.70,       209.70
N,CSM TECHNOLOGIES LIMITED,        94.49,        94.49,        96.30,        93.12,        95.94,                 12435527.70,130639,N, ,1402,       113.00,        93.12
N,CLEAR SECURED SERVICES L,        93.90,        92.05,        92.05,        92.00,        92.00,                   184050.00,2000,N, ,2,       164.00,        89.00
N,CITY UNION BANK LTD,       234.99,       231.90,       231.90,       226.40,       230.61,                512135670.91,2227407,N, ,52869,       324.10,       193.50
N,CUBE HIGHWAYS TRUST,       156.27,       156.30,       157.25,       156.03,       156.94,                113990938.67,727940,N, ,9476,       165.00,       131.00
N,CUBEX TUBINGS LTD,        76.82,        76.81,        76.96,        75.50,        76.07,                  1707204.18,22424,N, ,1083,       143.69,        73.10
N,CASH UR DRIVE MARKETING L,       103.75,       103.70,       103.75,       101.25,       103.75,                  1225650.00,12000,N, ,12,       191.00,        84.95
N,CUPID LIMITED,       275.05,       275.05,       282.30,       274.00,       280.70,               2603590734.85,9328144,N, ,66546,       526.95,        74.60
N,CURA TECHNOLOGIES LIMITED,        67.00,        68.34,        68.50,        67.00,        67.04,                     2640.85,39,N, ,8,       310.85,        63.00
N,CURIS LIFESCIENCES LTD,       137.50,       142.00,       150.35,       140.00,       141.95,                  1432250.00,10000,N, ,10,       150.35,        83.60
N,CURRENT INFRAPROJECTS LTD,        91.50,        89.00,        89.00,        89.00,        89.00,                   569600.00,6400,N, ,4,       163.00,        85.00
N,CYBER MEDIA (INDIA) LTD.,        18.66,        19.00,        20.05,        18.11,        19.90,                  1616231.21,83153,N, ,640,        22.81,        11.30
N,CYIENT LIMITED,      1164.60,      1150.00,      1150.00,      1114.50,      1122.20,                926084681.40,820374,N, ,34205,      1284.70,       750.30
N,CYIENT DLM LIMITED,       857.20,       852.00,       865.10,       836.05,       854.75,                495661987.05,581016,N, ,31351,       869.95,       265.20
